Feature Importance,Models,Propriedade Molecular
0,0.3699354536947292,Regressão Polinomial,Alpha
1,0.6300645463052708,Regressão Polinomial,Dipole
2,0.34300748296363903,SVR,Alpha
3,0.6569925170363611,SVR,Dipole
4,0.36975265947490366,XGBoost,Alpha
5,0.6302473405250963,XGBoost,Dipole
6,0.33914978343123886,RNA,Alpha
7,0.6608502165687612,RNA,Dipole
8,0.35233128345030523,Modelo Ensemble,Alpha
9,0.6476687165496948,Modelo Ensemble,Dipole
