Feature Importance,Models,Propriedade Molecular
0,0.42210661185593246,Regressão Polinomial,Ei
1,0.5778933881440674,Regressão Polinomial,Pi Bond
2,0.4539395365101293,SVR,Ei
3,0.5460604634898708,SVR,Pi Bond
4,0.64263932826542,XGBoost,Ei
5,0.35736067173458,XGBoost,Pi Bond
6,0.45695398936121495,RNA,Ei
7,0.543046010638785,RNA,Pi Bond
8,0.4757938991247982,Modelo Ensemble,Ei
9,0.5242061008752017,Modelo Ensemble,Pi Bond
