Feature Importance,Models,Propriedade Molecular
0,0.2990348077154012,Regressão Polinomial,Ei
1,0.7009651922845989,Regressão Polinomial,Pi Bond
2,0.4840644476861524,SVR,Ei
3,0.5159355523138476,SVR,Pi Bond
4,0.34810977512245767,XGBoost,Ei
5,0.6518902248775423,XGBoost,Pi Bond
6,,RNA,Ei
7,,RNA,Pi Bond
8,0.3284925745087841,Modelo Ensemble,Ei
9,0.6715074254912159,Modelo Ensemble,Pi Bond
