Feature Importance,Models,Propriedade Molecular
0,0.011030432071807917,Regressão Polinomial,Ei
1,0.9889695679281921,Regressão Polinomial,Alpha
2,0.19330350410289124,SVR,Ei
3,0.8066964958971087,SVR,Alpha
4,0.15516388186505745,XGBoost,Ei
5,0.8448361181349425,XGBoost,Alpha
6,0.2911182533665623,RNA,Ei
7,0.7088817466334377,RNA,Alpha
8,0.16196641464018488,Modelo Ensemble,Ei
9,0.8380335853598151,Modelo Ensemble,Alpha
